author,url_identifier,type,subject,campus,date_issued,language,title,department,peerreviewed
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168657,Archival Material,,,2021,,Supporting documents,University Human Resources (University of Michigan) records and publications,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168780,Archival Material,,,2021,,Salaries,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168934,Archival Material,,,2021,,"Booklet, 2013",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168727,Archival Material,,,2021,,"Science Learning Center Advisory Committee, 1993","College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168947,Archival Material,,,2021,,"Black History 101 Mobile Museum, circa 2009",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169074,Archival Material,,,2021,,"Interfaith Council for Peace and Justice, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168606,Archival Material,,,2021,,Supporting documents,University Human Resources (University of Michigan) records and publications,
University of Michigan. Center for the History of Medicine.,https://hdl.handle.net/2027.42/167319,Archival Material,,,2021,,Disc 1 of 2,Center for the History of Medicine (University of Michigan) Oral History Interviews,
Student Advocacy Center of Michigan.,https://hdl.handle.net/2027.42/169193,Archival Material,,,2021,,"Disc 3 of 3, 2003-2004",Student Advocacy Center of Michigan records,
University of Michigan. Program in Conflict Management Alternatives.,https://hdl.handle.net/2027.42/167265,Archival Material,,,2021,,Disk 1 of 4,Program in Conflict Management Alternatives (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169096,Archival Material,,,2021,,"Phi Beta Sigma Fraternity Inc, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168202,Archival Material,,,2021,,Fall 2014,"College of Literature, Science and the Arts records and publications",
University of Michigan. Detroit Observatory.,https://hdl.handle.net/2027.42/167164,Archival Material,,,2021,,Disk 1 of 4,Dance Gallery Foundation records,
"Palmer family (Pontiac, Mich.)",https://hdl.handle.net/2027.42/168183,Archival Material,,,2021,,"Correspondence (Digital), 1860-1861","Palmer Family (Pontiac, Mich.) papers",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168625,Archival Material,,,2021,,Clinical track casebook,University Human Resources (University of Michigan) records and publications,
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168658,Archival Material,,,2021,,Casebooks,University Human Resources (University of Michigan) records and publications,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169137,Archival Material,,,2021,,"rXs, 2012",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Center for the History of Medicine.,https://hdl.handle.net/2027.42/167324,Archival Material,,,2021,,Disc 1 of 3,Center for the History of Medicine (University of Michigan) Oral History Interviews,
"Wine, Sherwin T.",https://hdl.handle.net/2027.42/167679,Archival Material,,,2021,,"Picnic, 2005-2006",Sherwin T. Wine papers,
"Dejonge, Peter",https://hdl.handle.net/2027.42/167998,Thesis,Health Sciences,,2021,en_US,"Using Prospective Illness Surveillance Data to Quantify, Characterize, and Mitigate the Risk of Childcare-Associated Respiratory Disease",Dissertations and Theses (Ph.D. and Master's),
"Paranjape, Shruti",https://hdl.handle.net/2027.42/168100,Thesis,Science,,2021,en_US,Bootstrapping Scattering Amplitudes in Effective Field Theories,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169011,Archival Material,,,2021,,"Trotter Community Festival (TCF), 2009-2012",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169098,Archival Material,,,2021,,"Political Scientists of Color (PSOC), 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Palmer family (Pontiac, Mich.)",https://hdl.handle.net/2027.42/168194,Archival Material,,,2021,,"Correspondence (Digital), 1861-1882 (intermittent)","Palmer Family (Pontiac, Mich.) papers",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168971,Archival Material,,,2021,,"My Workshops Facilitations, 2013",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Palmer family (Pontiac, Mich.)",https://hdl.handle.net/2027.42/168181,Archival Material,,,2021,,"Photographs (Digital), circa 1850-1959 and undated (intermittent)","Palmer Family (Pontiac, Mich.) papers",
University of Michigan. Center for the History of Medicine.,https://hdl.handle.net/2027.42/167315,Archival Material,,,2021,,Disc 1 of 3,Center for the History of Medicine (University of Michigan) Oral History Interviews,
"Jondahl, Lynn",https://hdl.handle.net/2027.42/167185,Archival Material,,,2021,,"Activities, circa 1997-2000",Lynn Jondahl papers,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168913,Archival Material,,,2021,,"Information Technology, LSA","College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168841,Archival Material,,,2021,,Development (Advancement),"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168881,Archival Material,,,2021,,History,"College of Literature, Science and the Arts records and publications",
University of Michigan. Michigan Medicine. Volunteer Services.,https://hdl.handle.net/2027.42/167269,Archival Material,,,2021,,"Picture the Difference You Make, April 10, 2005",Michigan Medicine (University of Michigan) publications,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169063,Archival Material,,,2021,,"Black Volunteer Network, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168733,Archival Material,,,2021,,"Biophysics, Program in","College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168609,Archival Material,,,2021,,Clinical track casebooks,University Human Resources (University of Michigan) records and publications,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169052,Archival Material,,,2021,,"Youth Hope Organization, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168206,Archival Material,,,2021,,2010,"College of Literature, Science and the Arts records and publications",
Huron River Watershed Council.,https://hdl.handle.net/2027.42/167668,Archival Material,,,2021,,2006 Festival Entries,Huron River Watershed Council Records,
"Rusche, Joana",https://hdl.handle.net/2027.42/167977,Thesis,Arts,,2021,en_US,Summary of Dissertation Recitals: Notes on Three Performances,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168953,Archival Material,,,2021,,"Day of Change, circa 2008-2009, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168784,Archival Material,,,2021,,Student Recruitment,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169095,Archival Material,,,2021,,"Persian Students Association, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168591,Archival Material,,,2021,,Instructional track casebooks,University Human Resources (University of Michigan) records and publications,
University of Michigan. Center for the History of Medicine.,https://hdl.handle.net/2027.42/167329,Archival Material,,,2021,,"Neidhardt, Fred, May 2007",Center for the History of Medicine (University of Michigan) Oral History Interviews,
General Television Network.,https://hdl.handle.net/2027.42/167172,Archival Material,,,2021,,General Television Network Historical Commercials,General Television Network records,
"Miller, Jared",https://hdl.handle.net/2027.42/167240,Thesis,,,2021,en_US,Evaluation of Direct Search Algorithms to Trajectory Optimization for a Perpetually Flying Fixed-Wing Solar UAV Providing Network Coverage,Dissertations and Theses (Ph.D. and Master's),
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168744,Archival Material,,,2021,,Sociology,"College of Literature, Science and the Arts records and publications",
"Li, Nan",https://hdl.handle.net/2027.42/167992,Thesis,Engineering,,2021,en_US,Game-Theoretic and Set-Based Methods for Safe Autonomous Vehicles on Shared Roads,Dissertations and Theses (Ph.D. and Master's),
Student Advocacy Center of Michigan.,https://hdl.handle.net/2027.42/169185,Archival Material,,,2021,,"Correspondence with Foundations and Administrative Documents, 1999",Student Advocacy Center of Michigan records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168914,Archival Material,,,2021,,Key Administrators,"College of Literature, Science and the Arts records and publications",
Student Advocacy Center of Michigan.,https://hdl.handle.net/2027.42/169186,Archival Material,,,2021,,"Correspondence, Retainer Agreement, Mission Statement, and Photographs of Fire Damage, 2002",Student Advocacy Center of Michigan records,
"University of Michigan. School of Music, Theatre & Dance.",https://hdl.handle.net/2027.42/167628,Archival Material,,,2021,,"Spring Festival Playlist, circa 2017","School of Music, Theatre and Dance (University of Michigan) Records and Publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169127,Archival Material,,,2021,,"eRACism, 2012",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Center for the History of Medicine.,https://hdl.handle.net/2027.42/167316,Archival Material,,,2021,,Disc 2 of 3,Center for the History of Medicine (University of Michigan) Oral History Interviews,
"Rosen, Stephanie S.",https://hdl.handle.net/2027.42/168210,Book chapter,Social Sciences,Ann Arbor,2021,en_US,Caring Work: Reflections on Care and Librarianship,Library (University of Michigan Library),
"Shen, Qicang",https://hdl.handle.net/2027.42/168050,Thesis,Engineering,,2021,en_US,Robust and Efficient Methods in Transient Whole-Core Neutron Transport Calculations,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168969,Archival Material,,,2021,,"MESA Trotter Publicity and Website, circa 2009-2012",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
Michigan Environmental Council.,https://hdl.handle.net/2027.42/167392,Archival Material,,,2021,,"Campaign for Michigan's Environment Document and Press Release, 2000",Michigan Environmental Council Records,
University of Michigan. Detroit Observatory.,https://hdl.handle.net/2027.42/167157,Archival Material,,,2021,,"Disk 3 of 9, 2000",Dance Gallery Foundation records,
"Wine, Sherwin T.",https://hdl.handle.net/2027.42/167676,Archival Material,,,2021,,"Disk 2 of 2, 2004",Sherwin T. Wine papers,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168862,Archival Material,,,2021,,"Student Academic Affairs, Office of","College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168635,Archival Material,,,2021,,Supporting documents,University Human Resources (University of Michigan) records and publications,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168760,Archival Material,,,2021,,Executive Committee,"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168854,Archival Material,,,2021,,Key Administrators,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169103,Archival Material,,,2021,,"SERVE at the Ginsberg Center, 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
